decimallongitude,decimallatitude,DOI,Year,Paper_ID
-33.816667,-3.833333,10.1590/1676-0611-BN-2020-1131,2021,"GASPAR TL, 2021, BIOTA NEOTROP"
-32.416667,-3.833333,,2009,SAZIMA I 2009 ZOOTAXA
-32.4167,-3.8333,,2009,KRAJEWSKI JP 2009 J NAT HIST
-32.4,-3.833,http://dx.doi.org/10.1590/0001-3765201520130411,2015,DE SOUZA AS 2015 AN ACAD BRAS CIENC
-32.417,-3.833,http://dx.doi.org/10.1007/s10641-007-9322-6,2008,FRANCINI-FILHO RB 2008 ENVIRON BIOL FISHES
-32.417,-3.833,http://dx.doi.org/10.1111/j.0022-1112.2006.00947.x,2006,KRAJEWSKI JP 2006 J FISH BIOL
-32.417,-3.833,http://dx.doi.org/10.1007/s10641-009-9533-0,2009,KRAJEWSKI JP 2009 ENVIRON BIOL FISHES
-32.417,-3.833,http://dx.doi.org/10.1007/s10641-011-9813-3,2011,KRAJEWSKI JP 2011 ENVIRON BIOL FISHES
-33.817,-3.833,http://dx.doi.org/10.1371/journal.pone.0127176,2015,LONGO GO 2015 PLOS ONE
-33.817,-3.833,http://dx.doi.org/10.1007/s10641-017-0612-3,2017,QUIMBAYO JP 2017 ENVIRON BIOL FISHES
-32.417,-3.833,http://dx.doi.org/10.1111/j.1095-8649.2006.01166.x,2006,SAZIMA C 2006 J FISH BIOL
-32.417,-3.833,http://dx.doi.org/10.1590/S1679-62252006000400009,2006,SAZIMA I 2006 NEOTROP ICHTHYOL
-38.4,-3.82,,2011,OSORIO FM 2011 BIOTA NEOTROP
-32.392,-3.817,,2009,AGUIAR AA 2009 J MAR BIOL ASSOC U K
-32.392,-3.817,,2012,AMADO-FILHO GM 2012 AQUAT BOT
-32.392,-3.817,,2014,AMARAL FERNANDA MARIA DUARTE DO 2014 
-32.392,-3.817,,2009,AMARAL FMD 2009 CAH BIOL MAR
-32.392,-3.817,,2017,AMORIM KDJ 2017 GENET MOL RES
-32.392,-3.817,,2018,ANDRADES R 2018 J APPL ICHTHYOL
-32.392,-3.817,,2012,BARBOSA CF 2012 J FORAMINIFER RES
-32.392,-3.817,,2016,BARROSO CX 2016 J MOLLUSCAN STUD
-32.392,-3.817,,2009,BELDADE R 2009 MAR BIOL
-32.392,-3.817,,2008,BERNARDI G 2008 MOL PHYLOGENET EVOL
-32.392,-3.817,,2006,BONALDO RM 2006 MAR BIOL
-32.392,-3.817,,2007,BONALDO RM 2007 MAR ECOL -PROG SER
-32.392,-3.817,,2020,"CARVALHO-FILHO A, 2020, ZOOTAXA"
-32.392,-3.817,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-32.392,-3.817,,2020,CRISTIANO SC 2020 MAR POLL BULL
-32.392,-3.817,,2019,DA MOTTA-NETO CC 2019 FRONT MAR SCI
-32.392,-3.817,,2014,"DASILVACOSTA MM, 2014, MARINE BIODIVERSITY RECORDS"
-32.392,-3.817,,2006,GARLA RC 2006 FISH RES
-32.392,-3.817,,2017,GARLA RC 2017 J MAR BIOL ASSOC U K
-32.392,-3.817,,2017,GARLA RC 2017 NEOTROP ICHTHYOL
-32.392,-3.817,,2016,GOMES SANTOS CS 2016 NAT CONSERV
-32.392,-3.817,,2006,GROSSMAN A 2006 CHELONIAN CONSERV BIOL
-32.392,-3.817,,2017,ILARRI MI 2017 MAR FRESHW RES
-32.392,-3.817,,2020,INAGAKI KY 2020 ENVIRON BIOL FISHES
-32.392,-3.817,,2004,KRAJEWSKI JOÃO PAULO 2004 
-32.392,-3.817,,2006,KRAJEWSKI JP 2006 ENVIRON BIOL FISHES
-32.392,-3.817,,2008,LEITE TS 2008 J MOLLUSCAN STUD
-32.392,-3.817,,2009,LEITE TS 2009 MAR BIOL
-32.392,-3.817,10.1007/s12526-020-01121-4,2020,"LONGO GO, 2020, MAR BIODIVERS"
-32.392,-3.817,,2017,LOPES PFM 2017 J ENVIRON MANAGE
-32.392,-3.817,,1995,MAIDA 1995 BOL TEC CEPENE
-32.392,-3.817,10.1016/j.rsma.2020.101439,2020,"MARTINS RF, 2020, REG STUD MAR SCI"
-32.392,-3.817,,2019,MATHEUS Z 2019 PLOS ONE
-32.392,-3.817,,2014,MEDEIROS PR 2014 SCI MAR
-32.392,-3.817,,2020,MELO DANIELLE C M 2020 
-32.392,-3.817,,2008,MINTE-VERA CV 2008 MAR ECOL -PROG SER
-32.392,-3.817,,2019,MOREIRA JC 2019 AN BRAS ESTUD TURISTICOS-ABET
-32.392,-3.817,,2012,"PEREIRA PHC, 2012, MARINE BIODIVERSITY RECORDS"
-32.392,-3.817,,2015,PEREIRA-FILHO GH 2015 MAR ECOL -PROG SER
-32.392,-3.817,,2011,PRAZERES MF 2011 J EXP MAR BIOL ECOL
-32.392,-3.817,,2012,PRAZERES MF 2012 J FORAMINIFER RES
-32.392,-3.817,,2006,ROBERTSON DR 2006 MOL PHYLOGENET EVOL
-32.392,-3.817,,2001,ROCHA 2001 AQUA
-32.392,-3.817,,2004,SAMPAIO CLS 2004 
-32.392,-3.817,,2020,SANTANA JR 2020 J SEA RES
-32.392,-3.817,,2004,SAZIMA & SAZIMA 2004 AQUA
-32.392,-3.817,,2005,SAZIMA 2005 AQUA
-32.392,-3.817,,2004,SAZIMA C 2004 CYBIUM
-32.392,-3.817,,2007,SAZIMA C 2007 ENVIRON BIOL FISHES
-32.392,-3.817,,2010,SAZIMA C 2010 NEOTROP ICHTHYOL
-32.392,-3.817,,2005,SAZIMA CRISTINA 2005 
-32.392,-3.817,,2005,SAZIMA CRISTINA 2005 -a
-32.392,-3.817,,2003,SAZIMA I 2003 BULL MAR SCI
-32.392,-3.817,,2008,SAZIMA I 2008 ZOOTAXA
-32.392,-3.817,,2005,SAZIMA IVAN 2005 
-32.392,-3.817,10.6620/ZS.2021.60-57,2021,"SENNA AR, 2021, ZOOL STUD"
-32.392,-3.817,,2005,SILVA-JR 2005 AQUA
-32.392,-3.817,,2014,SISSINI MN 2014 PHYTOTAXA
-32.392,-3.817,,2018,SOARES MO 2018 MAR POLLUT BULL
-32.392,-3.817,10.3389/fmars.2021.762453,2021,"ZAMONER JB, 2021, FRONT MAR SCI"
-37.996,-3.772,NA,1999,SCHWAMBORN R 1999 ARCH FISH MAR RES
-38.0833333,-3.75,,2013,SHINOZAKI-MENDES RA 2013 BRAZ J BIOL
-38.533333,-3.716667,10.3391/ai.2021.16.1.06,2021,"FORTUNATO HFM, 2021, AQUAT INVASIONS"
-38.5,-3.7,http://dx.doi.org/10.1590/0001-3765201520130411,2015,DE SOUZA AS 2015 AN ACAD BRAS CIENC
-37.718,-3.698,NA,1999,ARZ HW 1999 EARTH PLANET SCI LETT
-32.55,-3.64,http://dx.doi.org/10.1017/S0025315414000344,2016,BISPO A 2016 J MAR BIOL ASSOC U K
-38.4333,-3.6,,2006,SALANI S 2006 ZOOTAXA
-37.95,-3.583,http://dx.doi.org/10.1590/2358-2936e2017026,2017,SILVA ES 2017 NAUPLIUS
-38.4,-3.575,,2019,SOARES MO 2019 MAR BIODIVERS
-38.4,-3.568056,10.1590/1982-0224-2021-0010,2021,"CHAVES LCT, 2021, NEOTROP ICHTHYOL"
-38.4,-3.567,http://dx.doi.org/10.1111/j.1365-294X.2009.04347.x,2009,NUNES F 2009 MOL ECOL
-38.4,-3.55,10.1016/j.csr.2020.104175,2020,"COTOVICZ LC, 2020, CONT SHELF RES"
-38.4,-3.55,,2018,DE ARAUJO JT 2018 LAT AM J AQUAT RES
-38.4,-3.55,,2009,DE FREITAS MC 2009 BRAZ ARCH BIOL TECHNOL
-38.4,-3.55,,2017,DE OLIVEIRA SOARES M 2017 J MAR BIOL ASSOC U K
-38.4,-3.55,,2019,DE SOUZA AS 2019 FRONT MAR SCI
-38.4,-3.55,,2010,GODINHO WO 2010 J FISH BIOL
-38.4,-3.55,,2016,GOMES MP 2016 INT J SEDIMENT RES
-38.4,-3.55,,2005,LIMA D 2005 J EXP MAR BIOL ECOL
-38.4,-3.55,,2016,MENDES CB 2016 ZOOTAXA
-38.4,-3.55,,2015,PEREIRA DE FREITAS JE 2015 J MAR BIOL ASSOC U K
-38.4,-3.55,,2019,PEREIRA DE FREITAS JE 2019 REG STUD MAR SCI
-38.4,-3.55,,2017,PINTO FCL 2017 J BRAZ CHEM SOC
-38.4,-3.55,,2016,PORTUGAL AB 2016 MAR ENVIRON RES
-38.4,-3.55,,2018,SOARES LP 2018 PHYCOLOGIA
-38.4,-3.55,,2018,SOARES MO 2018 MAR BIODIVERS
-38.4,-3.55,,2019,SOUZA SMAR 2019 J SHELLFISH RES
-38.4,-3.55,,2017,VALOES BEZERRA LA 2017 ENVIRON BIOL FISHES
-38.4,-3.55,,2006,VASCONCELOS FP 2006 J COAST RES
-38.814,-3.544,http://dx.doi.org/10.1590/S0073-47212008000300013,2008,CUNHA EA 2008 IHERINGIA SER ZOOL
-38.2666667,-3.5333333,,2016,"ALMEIDA DF, 2016, MARINE BIODIVERSITY RECORDS"
-38.794,-3.531,http://dx.doi.org/10.1007/s12526-017-0702-7,2018,SPOTORNO-OLIVEIRA P 2018 MAR BIODIVERS
-32.2317,-3.4933,,2006,BARROS MONICA MORAES LINS DE 2006 
-39.0129778,-3.3996278,,2015,"GALVÃO FILHO HC, 2015, MARINE BIODIVERSITY RECORDS"
-39.0107778,-3.3980556,,2013,RABELO EF 2013 BRAZ J OCEANOGR
-39.0105556,-3.3980556,,2015,RABELO EF 2015 MAR BIOL RES
-39.011,-3.398,http://dx.doi.org/10.1007/s13199-014-0308-9,2014,RABELO EF 2014 SYMBIOSIS
-39.233,-3.238,NA,2000,RAMOS MV 2000 J FOOD BIOCHEM
-38.4833333,-3.2166667,,2011,"SANTANDER-NETO J, 2011, MARINE BIODIVERSITY RECORDS"
-40,-3.1,http://dx.doi.org/10.1017/S0025315410001682,2011,HACKRADT CW 2011 J MAR BIOL ASSOC U K
-33.817,-3.083,NA,2000,FLOETER SR 2000 J FISH BIOL
-33.014,-3.014,http://dx.doi.org/10.1080/10807039.2015.1067760,2016,DUARTE HO 2016 HUM ECOL RISK ASSESS
-40,-3,10.1017/S0025315421000898,2021,"BATISTA BB, 2021, J MAR BIOL ASSOC U K"
-39.7,-2.95,10.1016/j.marenvres.2021.105280,2021,"CARNEIRO PBM, 2021, MAR ENVIRON RES"
-41.3127361,-2.9193194,,2015,"GALVÃO FILHO HC, 2015, MARINE BIODIVERSITY RECORDS"
-40.8586,-2.895,,2019,RIBEIRO FELIPE BEZERRA 2019 
-41.651,-2.839,10.1007/s12526-020-01153-w,2021,"SOARES LP, 2021, MAR BIODIVERS"
-40.5,-2.783,http://dx.doi.org/10.1038/s41598-018-29088-0,2018,ANDRADES R 2018 SCI REP
-40.5,-2.783,http://dx.doi.org/10.1590/1676-06032015011114,2015,MACHADO FS 2015 BIOTA NEOTROP
-41.7833333,-2.7333333,,2013,DE OLIVEIRA ALVES MD 2013 BIOL CONSERV
-39.833,-2.5,http://dx.doi.org/10.1007/s12526-016-0623-x,2018,SOARES MO 2018 MAR BIODIVERS-a
-39.833,-2.5,10.1016/j.marpolbul.2020.111394,2020,"SOARES MO, 2020, MAR POLLUT BULL"
-39.85,-2.483,http://dx.doi.org/10.1038/s41598-019-50442-3,2019,CAPEL KCC 2019 SCI REP
-44.183333,-2.45,10.3391/ai.2021.16.1.06,2021,"FORTUNATO HFM, 2021, AQUAT INVASIONS"
-39.4,-2.3,http://dx.doi.org/10.1111/j.1365-2672.2008.04106.x,2009,REIS AMM 2009 J APPL MICROBIOL
-41.45,-2.175,http://dx.doi.org/10.1590/2358-2936e2017026,2017,SILVA ES 2017 NAUPLIUS
-42,-2,10.1111/jfb.15085,2022,"DE ABREU RODRIGUES PONTE I, 2022, J FISH BIOL"
-42,-2,,2017,MOTA EMT 2017 REG STUD MAR SCI
-37.8166667,-1.9,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-44.719558,-1.507933,10.1007/s10641-022-01310-z,2022,"FERNANDES JFF, 2022, ENVIRON BIOL FISHES"
-42,-1.2,http://dx.doi.org/10.1017/S0025315409000733,2009,BARRETO ADV 2009 J MAR BIOL ASSOC U K
-47,-1,10.1016/j.jsames.2021.103595,2021,"BENCOMO K, 2021, J SOUTH AM EARTH SCI"
-44.2666667,-0.8833333,,2017,DE CASTRO MANSO CL 2017 ACTA GEOL POL
-44.2666667,-0.8833333,,2012,DE LIMA-FILHO PA 2012 J EXP MAR BIOL ECOL
-44.2666667,-0.8833333,,2017,TEDESCO EC 2017 LAT AM J AQUAT RES
-44.267,-0.883,http://dx.doi.org/10.1080/10807039.2015.1067760,2016,DUARTE HO 2016 HUM ECOL RISK ASSESS
-44.267,-0.883,http://dx.doi.org/10.1007/s00338-007-0349-0,2008,NUNES F 2008 CORAL REEFS
-44.25,-0.867,http://dx.doi.org/10.1046/j.1466-822X.2001.00245.x,2001,FLOETER SR 2001 GLOB ECOL BIOGEOGR
-44.25,-0.867,http://dx.doi.org/10.1007/s12526-017-0827-8,2019,MAZZEI EF 2019 MAR BIODIVERS
-44.25,-0.867,http://dx.doi.org/10.1111/jfb.13482,2017,MORAIS RA 2017 J FISH BIOL
-44.25,-0.867,NA,1999,SAZIMA I 1999 CYBIUM
-44.25,-0.866667,,2008,AMARAL FMD 2008 ZOOTAXA
-44.25,-0.866667,10.1590/1982-0224-2021-0010,2021,"CHAVES LCT, 2021, NEOTROP ICHTHYOL"
-44.25,-0.866667,10.1007/s00338-020-02026-1,2021,"CORDEIRO CAMM, 2021, CORAL REEFS"
-44.25,-0.85,http://dx.doi.org/10.1590/1519-6984.03115,2016,LEITE JR 2016 BRAZ J BIOL
-44.25,-0.833,http://dx.doi.org/10.1017/S0025315415001034,2016,LESSA R 2016 J MAR BIOL ASSOC U K
-44.252,-0.773,NA,2000,GOMES UL 2000 COPEIA
-44.25,-0.767,http://dx.doi.org/10.5343/bms.2015.1025,2015,CORDEIRO RTS 2015 BULL MAR SCI
-44.25,-0.7667,,2007,AMARAL FERNANDA DUARTE 2007 
-44.25,-0.7667,,2006,AMARAL FMD 2006 ARQ CIENC MAR
-44.25,-0.7667,,2001,ROCHA LA 2001 J FISH BIOL
-47.57,-0.625,,2014,ATAIDE MB 2014 MAR BIODIVERS
-47.35,-0.6,http://dx.doi.org/10.1038/s41598-018-29088-0,2018,ANDRADES R 2018 SCI REP
-47.5667,-0.6,,2019,AVIZ D 2019 J MAR BIOL ASSOC U K
-47.566667,-0.6,10.1080/17451000.2021.1887494,2021,"AVIZ D, 2021, MAR BIOL RES"
-47.5,-0.3,,2012,SILVA DC 2012 ZOOLOGIA
-47.833,-0.167,http://dx.doi.org/10.1590/S1516-89132009000600014,2009,MONTEIRO DP 2009 BRAZ ARCH BIOL TECHNOL
-46.051,0.333,http://dx.doi.org/10.1590/2358-2936e2017026,2017,SILVA ES 2017 NAUPLIUS
-29.333,0.9,http://dx.doi.org/10.1111/jfb.13482,2017,MORAIS RA 2017 J FISH BIOL
-29.35,0.9166667,,2011,LUIZ OJ 2011 BIOL CONS
-29.35,0.9167,,2007,SOUZA DE SENA DC 2007 J EXP MAR BIOL ECOL
-29.35,0.917,http://dx.doi.org/10.1590/S1679-62252013000300013,2013,BRANCO ISL 2013 NEOTROP ICHTHYOL
-29.345,0.917,http://dx.doi.org/10.1155/2014/254698,2014,COSTA DA CUNHA IM 2014 BIOMED RES INT
-29.35,0.917,,1983,EDWARDS A 1983
-29.35,0.917,,1983,EDWARDS A 1983-a
-29.35,0.917,NA,2000,FLOETER SR 2000 J FISH BIOL
-29.35,0.917,http://dx.doi.org/10.1046/j.1466-822X.2001.00245.x,2001,FLOETER SR 2001 GLOB ECOL BIOGEOGR
-29.35,0.917,http://dx.doi.org/10.1111/j.1095-8649.2007.01376.x,2007,LUIZ OJ 2007 J FISH BIOL
-29.35,0.917,http://dx.doi.org/10.1111/j.0022-1112.2004.00519.x,2004,LUIZ-JUNIOR OJ 2004 J FISH BIOL
-29.346,0.917,http://dx.doi.org/10.1371/journal.pone.0164440,2016,MACENA BCL 2016 PLOS ONE
-29.367,0.917,http://dx.doi.org/10.1111/jfb.14075,2019,MENDES TC 2019 J FISH BIOL
-29.346,0.917,http://dx.doi.org/10.1371/journal.pone.0157472,2016,NEVES JMM 2016 PLOS ONE
-29.346,0.917,http://dx.doi.org/10.1007/s00338-019-01822-8,2019,NUNES LT 2019 CORAL REEFS
-29.345,0.917222,,2000,AMARAL 2000 ICRS9
-29.345,0.917222,,2017,AMORIM KDJ 2017 GENET MOL RES
-29.345,0.917222,,2017,ANDERSON 2017 AQUA
-29.345,0.917222,,2018,ANDRADES R 2018 J APPL ICHTHYOL
-29.345,0.917222,,2015,"BARBOZA CADM, 2015, MARINE BIODIVERSITY RECORDS"
-29.345,0.917222,,2016,BARROSO CX 2016 J MOLLUSCAN STUD
-29.345,0.917222,,1990,BONATTI E 1990 NATURE
-29.345,0.917222,,2016,CARVALHO-FILHO A 2016 ZOOTAXA
-29.345,0.917222,,2012,"CORDEIRO RTS, 2012, MARINE BIODIVERSITY RECORDS"
-29.345,0.917222,10.1007/s10641-022-01265-1,2022,"DE LUCENA MB, 2022, ENVIRON BIOL FISHES"
-29.345,0.917222,,2012,"DECASTROMELO PAM, 2012, MARINE BIODIVERSITY RECORDS"
-29.345,0.917222,,2007,DIAS EA 2007 GENET MOL RES
-29.345,0.917222,,2013,DIAS PS 2013
-29.345,0.917222,,2003,FEITOZA 2003 AQUA
-29.345,0.917222,,2011,FREIRE KMF 2011 Helgol Mar Res
-29.345,0.917222,,2018,GIGLIO VJ 2018 MAR POL
-29.345,0.917222,,2020,INAGAKI KY 2020 ENVIRON BIOL FISHES
-29.345,0.917222,,2013,IVAR DO SUL JA 2013
-29.345,0.917222,,2014,JACOBINA UP 2014 Helgol Mar Res
-29.345,0.917222,,2008,LEITE TS 2008 J MOLLUSCAN STUD
-29.345,0.917222,,2015,LUIZ OJ 2015 MAR FRESHW RES
-29.345,0.917222,,2012,MACEDO-SOARES LCP 2012 MAR ECOL -PROG SER
-29.345,0.917222,,2015,MAGALHAES GM 2015 BULL MAR SCI
-29.345,0.917222,,2020,MELO DANIELLE C M 2020 
-29.345,0.917222,,2018,MENDONCA SA 2018 J FISH BIOL
-29.345,0.917222,,2012,MOLINA WF 2012 MAR GENOM
-29.345,0.917222,,2014,MOREIRA APB 2014 PEERJ
-29.345,0.917222,,2015,MOREIRA APB 2015 FRONT MICROBIOL
-29.345,0.917222,,2001,MUSS A 2001 EVOLUTION
-29.345,0.917222,,2012,NASCIMENTO SM 2012 MAR POLLUT BULL
-29.345,0.917222,,2016,NUNES DM 2016 LAT AM J AQUAT RES
-29.345,0.917222,,2019,NUNES JACC 2019 ETHOL ECOL EVOL
-29.345,0.917222,,1995,OLIVEIRA 1995 BOL TEC CIENT CEPENE
-29.345,0.917222,,2013,ORTS DJB 2013 MAR DRUGS
-29.345,0.917222,,2005,PEREZ CD 2005 ZOOTAXA
-29.345,0.917222,,2020,PIMENTEL CR 2020 J FISH BIOL
-29.345,0.917222,10.3390/d14040273,2022,"PIMENTEL CR, 2022, DIVERSITY-BASEL"
-29.345,0.917222,,2017,PINHEIRO E 2017 J APPL ICHTHYOL
-29.345,0.917222,,2018,PINHEIRO HT 2018 ZOOKEYS
-29.345,0.917222,10.1111/jfb.14484,2020,"PINHEIRO HT, 2020, J FISH BIOL"
-29.345,0.917222,,2020,QUIMBAYO JP 2020 J FISH BIOL
-29.345,0.917222,,2013,REIS F 2013 J MAR BIOL ASSOC U K
-29.345,0.917222,,2016,ROSA MR 2016 CORAL REEFS
-29.345,0.917222,,2015,RUA CPJ 2015 FEMS MICROBIOL ECOL
-29.345,0.917222,,2020,SANTANA JR 2020 J SEA RES
-29.345,0.917222,,2018,SOARES MO 2018 MAR POLLUT BULL
-29.345,0.917222,,2018,"SOARES MO, 2018, MAR POL"
-29.345,0.917222,,2017,SOUZA DT 2017 FEMS MICROBIOL ECOL
-29.345,0.917222,,2006,VASKE JUNIOR T 2006 ARQ CIENC MAR
-29.345,0.917222,,2006,VASKE JUNIOR T 2006 ARQ CIENC MAR-a
-29.345,0.917222,,2008,VASKE JUNIOR T 2008 PANANJAS
-29.367,0.933,http://dx.doi.org/10.7717/peerj.741,2015,CHIMETTO TONON LA 2015 PEERJ
-29.367,0.933,http://dx.doi.org/10.1007/s00284-013-0435-1,2014,MOREIRA APB 2014 CURR MICROBIOL
-29.367,0.933,http://dx.doi.org/10.1186/s10152-016-0454-y,2016,SANTOS GS 2016 HELGOLAND MAR RES
-29.3667,0.9333,,2009,BURGOS DC 2009 ACTA BOT BRAS
-29.35,0.9333,,1974,SMITH HG 1974 BIOL J LINN SOC
-29.366667,0.933333,10.1007/s00248-021-01868-8,2022,"VARASTEH T, 2022, MICROB ECOL"
-46.67957,1.39832,10.1016/j.marpolbul.2021.112156,2021,"ANDRADE BRAGA MD, 2021, MAR POLLUT BULL"
-46.67957,1.39832,,2018,AVIZ D 2018 J MAR BIOL ASSOC U K
-46.67957,1.39832,,1977,Collette & Ruetzler 1977 ICRS3
-46.67957,1.39832,10.1007/s41208-022-00480-y,2022,"DE ALMEIDA ALVES-JUNIOR F, 2022, THALASSAS"
-46.67957,1.39832,,2019,DE MAHIQUES MM 2019 SCI REP
-46.67957,1.39832,,2018,FRANCINI-FILHO RB 2018 FRONT MAR SCI
-46.67957,1.39832,10.3389/fmars.2022.804648,2022,"FREIRE JL, 2022, FRONT MAR SCI"
-46.67957,1.39832,,2020,LAVAGNINO AC 2020 FRONT MAR SCI
-46.67957,1.39832,,2017,LEAL CV 2017 FRONT MAR SCI
-46.67957,1.39832,,2012,LUIZ OJ 2012 PROC B
-46.67957,1.39832,,2013,LUIZ OJ 2013 MAR ECOL -PROG SER
-46.67957,1.39832,10.1007/s10530-021-02575-8,2021,"LUIZ OJ, 2021, BIOL INVASIONS"
-46.67957,1.39832,,2019,MARCENIUK AP 2019 NEOTROP ICHTHYOL
-46.67957,1.39832,10.11646/zootaxa.5105.1.4,2022,"MOSER J, 2022, ZOOTAXA"
-46.67957,1.39832,,2016,MOURA RL 2016 SCI ADV
-46.67957,1.39832,,2018,NEUMANN-LEITAO S 2018 FRONT MICROBIOL
-46.67957,1.39832,10.11646/zootaxa.4950.1.1,2021,"RAMALHO LV, 2021, ZOOTAXA"
-46.67957,1.39832,,2019,ROTUNDO MM 2019 ACTA AMAZON
-46.67957,1.39832,10.1038/s41598-021-04165-z,2022,"TOSETTO EG, 2022, SCI REP"
-46.67957,1.39832,10.1016/j.margeo.2022.106779,2022,"VALE NF, 2022, MAR GEOL"
-49,2,,2009,DE MELLO E SOUSA SH 2009 PALEOGEOGR PALEOCLIMATOL PALEOECOL
-50.0636111,3.5741667,,1995,ALLER JY 1995 PALEOGEOGR PALEOCLIMATOL PALEOECOL
-50.0636111,3.5741667,,1977,Collette & Ruetzler 1977 ICRS3
-50.0636111,3.5741667,,2019,DE LUNA SALES JB 2019 SCI REP
-50.0636111,3.5741667,,2018,VALE NF 2018 J SOUTH AM EARTH SCI
-50.0636111,3.5741667,,2017,VAN SOEST RWM 2017 ZOOTAXA
-50.002,3.933,http://dx.doi.org/10.1590/2358-2936e2017026,2017,SILVA ES 2017 NAUPLIUS
-51.617,4.5,http://dx.doi.org/10.1371/journal.pone.0140828,2015,MAGRIS RA 2015 PLOS ONE
