Paper_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
ANGULO RJ 2018 J SOUTH AM EARTH SCI,0.010526316,0.015789474,0.010526316,0.021052632,0.015789474,0.026315789,0.010526316,0.015789474,0.021052632,0.194736842,0.010526316,0.115789474,0.010526316,0.026315789,0.021052632,0.010526316,0.010526316,0.026315789,0.010526316,0.021052632,0.010526316,0.015789474,0.031578947,0.021052632,0.315789474
ANKER A 2007 ZOOTAXA,0.016,0.016,0.312,0.024,0.08,0.016,0.024,0.04,0.032,0.016,0.016,0.104,0.032,0.032,0.016,0.024,0.016,0.024,0.016,0.04,0.016,0.016,0.016,0.016,0.04
ANKER A 2008 J MAR BIOL ASSOC U K,0.022058824,0.029411765,0.455882353,0.022058824,0.014705882,0.014705882,0.022058824,0.014705882,0.014705882,0.022058824,0.014705882,0.029411765,0.022058824,0.014705882,0.088235294,0.029411765,0.022058824,0.022058824,0.014705882,0.036764706,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882
ANKER A 2008 ZOOTAXA,0.023622047,0.015748031,0.291338583,0.023622047,0.015748031,0.015748031,0.023622047,0.015748031,0.031496063,0.023622047,0.015748031,0.062992126,0.015748031,0.023622047,0.094488189,0.015748031,0.023622047,0.031496063,0.023622047,0.070866142,0.05511811,0.023622047,0.015748031,0.031496063,0.015748031
ANKER A 2010 ZOOTAXA,0.015873016,0.015873016,0.373015873,0.023809524,0.03968254,0.055555556,0.023809524,0.015873016,0.015873016,0.031746032,0.015873016,0.03968254,0.031746032,0.023809524,0.015873016,0.031746032,0.023809524,0.023809524,0.015873016,0.047619048,0.015873016,0.015873016,0.015873016,0.023809524,0.047619048
ANKER A 2013 ZOOTAXA,0.022222222,0.033333333,0.222222222,0.033333333,0.1,0.033333333,0.022222222,0.022222222,0.033333333,0.022222222,0.033333333,0.044444444,0.044444444,0.033333333,0.022222222,0.044444444,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.033333333,0.033333333,0.033333333,0.022222222
ANKER A 2016 ZOOTAXA,0.031446541,0.018867925,0.232704403,0.018867925,0.050314465,0.025157233,0.012578616,0.018867925,0.025157233,0.018867925,0.018867925,0.245283019,0.062893082,0.012578616,0.031446541,0.012578616,0.018867925,0.012578616,0.025157233,0.044025157,0.012578616,0.012578616,0.012578616,0.012578616,0.012578616
"ANKER A, 2021, ZOOTAXA",0.01863354,0.037267081,0.291925466,0.031055901,0.01863354,0.02484472,0.02484472,0.043478261,0.01242236,0.02484472,0.01863354,0.01863354,0.037267081,0.031055901,0.111801242,0.031055901,0.062111801,0.01242236,0.02484472,0.043478261,0.01863354,0.01863354,0.01242236,0.01242236,0.01863354
ANKER ARTHUR 2013 ,0.019047619,0.019047619,0.304761905,0.019047619,0.095238095,0.028571429,0.019047619,0.028571429,0.019047619,0.019047619,0.028571429,0.066666667,0.019047619,0.028571429,0.038095238,0.038095238,0.038095238,0.019047619,0.019047619,0.028571429,0.019047619,0.019047619,0.019047619,0.019047619,0.028571429
ANTUNES DE MELLO AFFONSO PR 2014 SCI WORLD J,0.016949153,0.025423729,0.042372881,0.016949153,0.016949153,0.101694915,0.033898305,0.016949153,0.016949153,0.016949153,0.025423729,0.016949153,0.025423729,0.016949153,0.330508475,0.016949153,0.050847458,0.016949153,0.016949153,0.050847458,0.016949153,0.025423729,0.016949153,0.016949153,0.050847458
"ARANTES LS, 2020, SCI REP",0.019736842,0.065789474,0.019736842,0.013157895,0.046052632,0.013157895,0.026315789,0.032894737,0.013157895,0.039473684,0.032894737,0.032894737,0.013157895,0.013157895,0.157894737,0.171052632,0.105263158,0.013157895,0.052631579,0.019736842,0.039473684,0.013157895,0.019736842,0.013157895,0.013157895
ARANTES RCM 2009 MAR ECOL -PROG SER,0.012987013,0.019480519,0.019480519,0.019480519,0.038961039,0.012987013,0.084415584,0.019480519,0.019480519,0.012987013,0.012987013,0.019480519,0.019480519,0.019480519,0.012987013,0.376623377,0.019480519,0.032467532,0.012987013,0.071428571,0.012987013,0.025974026,0.012987013,0.012987013,0.077922078
ARANTES RCM 2014 DEEP-SEA RES PART II-TOP STUD OCEANOGR,0.03030303,0.012121212,0.060606061,0.012121212,0.084848485,0.012121212,0.012121212,0.042424242,0.018181818,0.024242424,0.012121212,0.078787879,0.012121212,0.012121212,0.018181818,0.266666667,0.036363636,0.048484848,0.018181818,0.090909091,0.018181818,0.018181818,0.012121212,0.018181818,0.03030303
ARAUJO FG 2001 ESTUAR COAST SHELF SCI,0.027777778,0.020833333,0.027777778,0.020833333,0.027777778,0.041666667,0.034722222,0.048611111,0.0625,0.1875,0.104166667,0.027777778,0.027777778,0.069444444,0.013888889,0.020833333,0.020833333,0.013888889,0.055555556,0.055555556,0.013888889,0.013888889,0.020833333,0.020833333,0.020833333
ARAUJO FG 2018 HYDROBIOLOGIA,0.013605442,0.047619048,0.020408163,0.013605442,0.047619048,0.027210884,0.027210884,0.020408163,0.074829932,0.068027211,0.142857143,0.034013605,0.020408163,0.054421769,0.013605442,0.013605442,0.020408163,0.020408163,0.013605442,0.068027211,0.020408163,0.013605442,0.156462585,0.034013605,0.013605442
"ARAUJO GS, 2020, ZOOL J LINN SOC",0.046296296,0.018518519,0.148148148,0.018518519,0.018518519,0.037037037,0.027777778,0.018518519,0.018518519,0.018518519,0.037037037,0.064814815,0.018518519,0.027777778,0.240740741,0.018518519,0.027777778,0.018518519,0.018518519,0.037037037,0.018518519,0.027777778,0.018518519,0.018518519,0.037037037
"ARAUJO GS, 2022, J BIOGEOGR",0.008928571,0.03125,0.058035714,0.008928571,0.035714286,0.049107143,0.008928571,0.075892857,0.013392857,0.008928571,0.022321429,0.008928571,0.008928571,0.044642857,0.375,0.017857143,0.026785714,0.013392857,0.008928571,0.026785714,0.017857143,0.008928571,0.022321429,0.013392857,0.084821429
ARAUJO JL 2016 OCEAN COASTAL MANAGE,0.025252525,0.03030303,0.025252525,0.01010101,0.045454545,0.015151515,0.015151515,0.065656566,0.03030303,0.01010101,0.03030303,0.015151515,0.01010101,0.025252525,0.015151515,0.02020202,0.035353535,0.03030303,0.419191919,0.015151515,0.015151515,0.015151515,0.050505051,0.02020202,0.01010101
ARAUJO JN 2007 SCI MAR,0.02962963,0.340740741,0.02962963,0.02962963,0.014814815,0.059259259,0.014814815,0.02962963,0.022222222,0.044444444,0.014814815,0.014814815,0.022222222,0.037037037,0.014814815,0.014814815,0.022222222,0.014814815,0.037037037,0.044444444,0.014814815,0.014814815,0.022222222,0.074074074,0.022222222
ARAUJO JN 2009 J APPL ICHTHYOL,0.044585987,0.222929936,0.025477707,0.025477707,0.012738854,0.01910828,0.01910828,0.095541401,0.01910828,0.025477707,0.031847134,0.025477707,0.01910828,0.044585987,0.012738854,0.025477707,0.082802548,0.012738854,0.031847134,0.01910828,0.012738854,0.01910828,0.01910828,0.089171975,0.044585987
ARAUJO MCB 2018 FRONT MAR SCI,0.30964467,0.015228426,0.015228426,0.010152284,0.030456853,0.010152284,0.030456853,0.065989848,0.050761421,0.137055838,0.010152284,0.015228426,0.091370558,0.010152284,0.010152284,0.015228426,0.015228426,0.025380711,0.025380711,0.020304569,0.015228426,0.010152284,0.010152284,0.020304569,0.030456853
ARAUJO PAULO VICTOR DO NASCIMENTO 2016 ,0.013422819,0.026845638,0.026845638,0.013422819,0.013422819,0.013422819,0.026845638,0.020134228,0.020134228,0.060402685,0.020134228,0.020134228,0.013422819,0.026845638,0.053691275,0.342281879,0.087248322,0.020134228,0.033557047,0.020134228,0.013422819,0.013422819,0.013422819,0.013422819,0.073825503
ARAUJO PG 2013 PHYTOTAXA,0.036231884,0.014492754,0.043478261,0.057971014,0.036231884,0.02173913,0.014492754,0.050724638,0.02173913,0.02173913,0.02173913,0.014492754,0.02173913,0.036231884,0.101449275,0.050724638,0.065217391,0.014492754,0.02173913,0.079710145,0.079710145,0.108695652,0.014492754,0.036231884,0.014492754
ARAUJO PRD 1992 ECON GEOL BULL SOC ECON GEOL,0.076923077,0.038461538,0.012820513,0.064102564,0.025641026,0.019230769,0.019230769,0.025641026,0.025641026,0.038461538,0.019230769,0.038461538,0.038461538,0.108974359,0.012820513,0.025641026,0.032051282,0.012820513,0.012820513,0.032051282,0.025641026,0.012820513,0.038461538,0.019230769,0.224358974
"ARAUJO-SILVA CL, 2022, MAR ENVIRON RES",0.048543689,0.024271845,0.014563107,0.009708738,0.009708738,0.024271845,0.13592233,0.077669903,0.014563107,0.019417476,0.038834951,0.014563107,0.033980583,0.014563107,0.033980583,0.009708738,0.019417476,0.009708738,0.014563107,0.009708738,0.014563107,0.029126214,0.354368932,0.014563107,0.009708738
"AREIAS C, 2020, MAR GEOL",0.022727273,0.034090909,0.011363636,0.017045455,0.034090909,0.011363636,0.028409091,0.022727273,0.011363636,0.022727273,0.022727273,0.011363636,0.017045455,0.1875,0.022727273,0.017045455,0.045454545,0.011363636,0.011363636,0.051136364,0.011363636,0.022727273,0.102272727,0.028409091,0.221590909
ARMESTO 2012 AQUA,0.017094017,0.068376068,0.017094017,0.017094017,0.051282051,0.35042735,0.017094017,0.034188034,0.017094017,0.025641026,0.017094017,0.025641026,0.017094017,0.025641026,0.017094017,0.025641026,0.017094017,0.017094017,0.042735043,0.025641026,0.05982906,0.042735043,0.017094017,0.017094017,0.017094017
ARZ HW 1999 EARTH PLANET SCI LETT,0.026666667,0.02,0.013333333,0.013333333,0.02,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.013333333,0.106666667,0.04,0.173333333,0.013333333,0.013333333,0.013333333,0.02,0.02,0.033333333,0.013333333,0.02,0.086666667,0.026666667,0.246666667
ASCHENBRENNER A 2015 J APPL ICHTHYOL,0.013245033,0.251655629,0.013245033,0.01986755,0.01986755,0.01986755,0.01986755,0.013245033,0.125827815,0.059602649,0.01986755,0.013245033,0.026490066,0.059602649,0.013245033,0.026490066,0.013245033,0.013245033,0.013245033,0.033112583,0.013245033,0.013245033,0.026490066,0.105960265,0.052980132
ASCHENBRENNER A 2016 J FISH BIOL,0.028301887,0.150943396,0.009433962,0.009433962,0.009433962,0.009433962,0.028301887,0.028301887,0.188679245,0.08490566,0.014150943,0.009433962,0.014150943,0.141509434,0.037735849,0.009433962,0.033018868,0.014150943,0.018867925,0.018867925,0.009433962,0.023584906,0.014150943,0.075471698,0.018867925
ASCHENBRENNER A 2016 MAR ENVIRON RES,0.011695906,0.076023392,0.011695906,0.011695906,0.01754386,0.011695906,0.023391813,0.035087719,0.385964912,0.029239766,0.081871345,0.029239766,0.035087719,0.01754386,0.011695906,0.023391813,0.01754386,0.011695906,0.040935673,0.029239766,0.011695906,0.011695906,0.011695906,0.035087719,0.01754386
ATAIDE MB 2014 MAR BIODIVERS,0.050359712,0.028776978,0.014388489,0.021582734,0.028776978,0.021582734,0.158273381,0.028776978,0.021582734,0.122302158,0.043165468,0.021582734,0.129496403,0.071942446,0.014388489,0.014388489,0.021582734,0.021582734,0.014388489,0.021582734,0.021582734,0.021582734,0.021582734,0.021582734,0.043165468
ATTRILL MJ 2004 CLIM RES,0.04587156,0.032110092,0.009174312,0.032110092,0.119266055,0.009174312,0.087155963,0.009174312,0.013761468,0.009174312,0.073394495,0.018348624,0.018348624,0.018348624,0.018348624,0.041284404,0.077981651,0.018348624,0.013761468,0.02293578,0.013761468,0.02293578,0.21559633,0.050458716,0.009174312
ATTRILL MJ 2007 ESTUAR COAST SHELF SCI,0.042857143,0.057142857,0.021428571,0.085714286,0.078571429,0.028571429,0.042857143,0.021428571,0.021428571,0.021428571,0.021428571,0.035714286,0.021428571,0.028571429,0.028571429,0.028571429,0.071428571,0.028571429,0.028571429,0.028571429,0.014285714,0.035714286,0.178571429,0.014285714,0.014285714
AUED AW 2018 PLOS ONE,0.058201058,0.010582011,0.015873016,0.095238095,0.010582011,0.010582011,0.153439153,0.026455026,0.015873016,0.010582011,0.052910053,0.047619048,0.015873016,0.010582011,0.037037037,0.037037037,0.037037037,0.021164021,0.084656085,0.158730159,0.015873016,0.010582011,0.026455026,0.026455026,0.010582011
AVIZ D 2018 J MAR BIOL ASSOC U K,0.029239766,0.286549708,0.035087719,0.029239766,0.023391813,0.01754386,0.040935673,0.040935673,0.01754386,0.058479532,0.01754386,0.023391813,0.105263158,0.058479532,0.01754386,0.01754386,0.029239766,0.01754386,0.011695906,0.011695906,0.011695906,0.035087719,0.011695906,0.023391813,0.029239766
AVIZ D 2019 J MAR BIOL ASSOC U K,0.024691358,0.018518519,0.018518519,0.012345679,0.061728395,0.012345679,0.179012346,0.018518519,0.012345679,0.154320988,0.030864198,0.030864198,0.185185185,0.030864198,0.012345679,0.018518519,0.030864198,0.012345679,0.018518519,0.012345679,0.012345679,0.012345679,0.018518519,0.012345679,0.049382716
"AVIZ D, 2021, MAR BIOL RES",0.023622047,0.165354331,0.023622047,0.031496063,0.023622047,0.023622047,0.031496063,0.023622047,0.11023622,0.070866142,0.031496063,0.015748031,0.149606299,0.023622047,0.047244094,0.023622047,0.015748031,0.023622047,0.047244094,0.015748031,0.015748031,0.015748031,0.015748031,0.015748031,0.015748031
AZEVEDO CAA 2011 REV BRAS FARMACOGN -BRAZ J PHARMACOGN,0.182481752,0.01459854,0.01459854,0.087591241,0.02189781,0.02919708,0.051094891,0.02919708,0.01459854,0.131386861,0.01459854,0.01459854,0.072992701,0.02189781,0.03649635,0.02189781,0.02189781,0.058394161,0.02189781,0.02919708,0.01459854,0.04379562,0.01459854,0.01459854,0.02189781
AZEVEDO FBB 2006 BRAZ ARCH BIOL TECHNOL,0.039215686,0.029411765,0.019607843,0.029411765,0.019607843,0.019607843,0.078431373,0.068627451,0.049019608,0.019607843,0.088235294,0.019607843,0.049019608,0.029411765,0.029411765,0.029411765,0.019607843,0.019607843,0.049019608,0.019607843,0.019607843,0.166666667,0.039215686,0.019607843,0.029411765
AZEVEDO GPR 2020 GENET MOL BIOL,0.028169014,0.028169014,0.042253521,0.028169014,0.042253521,0.028169014,0.028169014,0.028169014,0.042253521,0.042253521,0.028169014,0.028169014,0.028169014,0.028169014,0.056338028,0.028169014,0.028169014,0.028169014,0.028169014,0.028169014,0.211267606,0.028169014,0.056338028,0.028169014,0.028169014
AZEVEDO JS 2006 NEOTROP ICHTHYOL,0.029411765,0.213235294,0.029411765,0.022058824,0.014705882,0.051470588,0.014705882,0.029411765,0.029411765,0.029411765,0.029411765,0.014705882,0.191176471,0.058823529,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.014705882,0.051470588,0.022058824,0.014705882,0.029411765,0.036764706
AZMY K 2001 PRECAMBRIAN RES,0.016216216,0.016216216,0.016216216,0.016216216,0.010810811,0.021621622,0.016216216,0.048648649,0.010810811,0.010810811,0.016216216,0.043243243,0.032432432,0.27027027,0.010810811,0.032432432,0.037837838,0.010810811,0.016216216,0.021621622,0.027027027,0.016216216,0.021621622,0.021621622,0.237837838
BADARO MFS 2012 SCI MAR,0.016949153,0.06779661,0.13559322,0.025423729,0.042372881,0.042372881,0.016949153,0.016949153,0.025423729,0.025423729,0.033898305,0.033898305,0.06779661,0.016949153,0.016949153,0.033898305,0.033898305,0.118644068,0.016949153,0.033898305,0.06779661,0.025423729,0.016949153,0.016949153,0.050847458
BAHIA J 2015 J MAR BIOL ASSOC U K,0.034482759,0.043103448,0.146551724,0.025862069,0.25862069,0.017241379,0.017241379,0.034482759,0.017241379,0.051724138,0.025862069,0.051724138,0.025862069,0.017241379,0.017241379,0.025862069,0.017241379,0.025862069,0.034482759,0.017241379,0.017241379,0.025862069,0.017241379,0.017241379,0.017241379
BAHIA RDG 2014 PHYTOTAXA,0.016806723,0.016806723,0.084033613,0.268907563,0.033613445,0.016806723,0.033613445,0.016806723,0.025210084,0.050420168,0.016806723,0.117647059,0.025210084,0.033613445,0.033613445,0.016806723,0.025210084,0.016806723,0.016806723,0.025210084,0.016806723,0.025210084,0.025210084,0.016806723,0.025210084
BAHIA RG 2010 BRAZ J OCEANOGR,0.013245033,0.013245033,0.046357616,0.350993377,0.052980132,0.01986755,0.026490066,0.033112583,0.01986755,0.01986755,0.059602649,0.026490066,0.01986755,0.033112583,0.013245033,0.059602649,0.026490066,0.013245033,0.013245033,0.01986755,0.01986755,0.01986755,0.01986755,0.013245033,0.046357616
BAHIA RG 2011 PHYCOL RES,0.016806723,0.033613445,0.100840336,0.260504202,0.042016807,0.025210084,0.016806723,0.042016807,0.016806723,0.025210084,0.016806723,0.042016807,0.042016807,0.016806723,0.033613445,0.042016807,0.016806723,0.016806723,0.033613445,0.058823529,0.025210084,0.016806723,0.025210084,0.016806723,0.016806723
BAHIA RG 2014 CRYPTOGAM ALGOL,0.015267176,0.015267176,0.152671756,0.259541985,0.030534351,0.022900763,0.015267176,0.030534351,0.022900763,0.030534351,0.022900763,0.129770992,0.022900763,0.015267176,0.045801527,0.015267176,0.015267176,0.015267176,0.015267176,0.015267176,0.030534351,0.015267176,0.015267176,0.015267176,0.015267176
BAHIA RG 2014 PHYCOL RES,0.015748031,0.015748031,0.228346457,0.346456693,0.015748031,0.015748031,0.031496063,0.023622047,0.015748031,0.023622047,0.015748031,0.023622047,0.015748031,0.015748031,0.031496063,0.015748031,0.015748031,0.015748031,0.015748031,0.023622047,0.015748031,0.015748031,0.015748031,0.015748031,0.015748031
BAHIA RG 2015 J PHYCOL,0.017391304,0.026086957,0.07826087,0.252173913,0.07826087,0.026086957,0.026086957,0.043478261,0.017391304,0.017391304,0.017391304,0.052173913,0.026086957,0.017391304,0.043478261,0.026086957,0.07826087,0.017391304,0.017391304,0.026086957,0.017391304,0.017391304,0.017391304,0.017391304,0.026086957
BAHIA RG 2015 PHYTOTAXA,0.017391304,0.017391304,0.182608696,0.252173913,0.034782609,0.026086957,0.017391304,0.017391304,0.017391304,0.026086957,0.026086957,0.026086957,0.017391304,0.017391304,0.07826087,0.026086957,0.034782609,0.017391304,0.017391304,0.034782609,0.017391304,0.017391304,0.017391304,0.017391304,0.026086957
"BAHR A, 2020, BIOGEOSCIENCES",0.069892473,0.016129032,0.010752688,0.037634409,0.016129032,0.010752688,0.02688172,0.021505376,0.048387097,0.010752688,0.032258065,0.032258065,0.010752688,0.129032258,0.032258065,0.134408602,0.016129032,0.064516129,0.021505376,0.021505376,0.016129032,0.053763441,0.064516129,0.010752688,0.091397849
BAKER RGV 2000 MAR GEOL,0.02484472,0.01242236,0.02484472,0.01863354,0.01242236,0.01242236,0.031055901,0.149068323,0.01242236,0.031055901,0.01242236,0.037267081,0.02484472,0.01863354,0.01863354,0.031055901,0.02484472,0.037267081,0.031055901,0.136645963,0.037267081,0.037267081,0.02484472,0.01242236,0.186335404
BAKUS GJ 2007 BIODIVERS CONSERV,0.048387097,0.048387097,0.016129032,0.016129032,0.016129032,0.024193548,0.040322581,0.217741935,0.016129032,0.024193548,0.088709677,0.024193548,0.064516129,0.016129032,0.056451613,0.048387097,0.032258065,0.016129032,0.048387097,0.016129032,0.016129032,0.016129032,0.048387097,0.024193548,0.016129032
BALL AO 2007 MAR BIOL,0.020979021,0.013986014,0.020979021,0.013986014,0.013986014,0.027972028,0.020979021,0.111888112,0.027972028,0.034965035,0.013986014,0.041958042,0.034965035,0.034965035,0.328671329,0.027972028,0.020979021,0.020979021,0.027972028,0.041958042,0.020979021,0.027972028,0.013986014,0.013986014,0.020979021
BALLANTINE DL 2019 BOT MARINA,0.018518519,0.027777778,0.231481481,0.092592593,0.037037037,0.018518519,0.037037037,0.018518519,0.027777778,0.027777778,0.018518519,0.018518519,0.018518519,0.037037037,0.027777778,0.083333333,0.037037037,0.018518519,0.018518519,0.046296296,0.037037037,0.027777778,0.018518519,0.027777778,0.027777778
BANDEIRA-PEDROSA ME 2004 PHYCOLOGIA,0.042105263,0.021052632,0.115789474,0.147368421,0.073684211,0.021052632,0.021052632,0.042105263,0.031578947,0.042105263,0.021052632,0.021052632,0.021052632,0.031578947,0.031578947,0.031578947,0.063157895,0.021052632,0.031578947,0.042105263,0.021052632,0.031578947,0.021052632,0.021052632,0.031578947
